% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0.501	0.601	1	2	1	5	1	132	1	132	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
0.301	0.401	1	1	5	4	4	138	4	138	0.00471429	0	0.00471429	0.00471429	34.5	15	12	42	
0.301	0.401	1	1	5	5	4	138	4	138	0.00471429	0	0.00471429	0.00471429	34.5	15	12	42	
0.301	0.401	1	2	4	4	1	132	1	132	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
0.301	0.401	1	2	4	5	1	132	1	132	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
0.301	0.401	1	3	3	4	1	132	1	132	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
0.301	0.401	1	3	3	5	1	132	1	132	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
0.501	0.601	2	1	1	1	2	14	5	25	0.00282857	0.00258212	0	0.00471429	5	2.73861	2	7	
0.501	0.601	2	1	1	4	4	138	3	110	0.00471429	0	0.00471429	0.00471429	36.6667	9.2376	26	42	
0.501	0.601	2	1	1	5	4	138	3	110	0.00471429	0	0.00471429	0.00471429	36.6667	9.2376	26	42	
0.501	0.601	1	2	1	4	1	132	1	132	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
0.501	0.601	1	2	1	5	1	132	1	132	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
0.301	0.401	1	1	5	1	2	14	5	25	0.00282857	0.00258212	0	0.00471429	5	2.73861	2	7	
0.301	0.401	1	1	5	5	4	138	3	96	0.00471429	0	0.00471429	0.00471429	32	15.5885	14	41	
0.301	0.401	1	2	4	4	1	132	1	132	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
0.301	0.401	1	2	4	5	1	132	1	132	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
0.301	0.401	1	3	3	4	1	132	1	132	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
0.301	0.401	1	3	3	5	1	132	1	132	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
